,Unnamed: 0,Abstract,Authors,Journal,Link,Title,Year,LastAuthor,FirstAuthor,Lab,Author,Count,Team
237,199,"
    

    
      Neural crest cells are both highly migratory and significant to vertebrate organogenesis. However, the signals that regulate neural crest cell migration remain unclear. In this study, we test the function of differential screening-selected gene aberrant in neuroblastoma (DAN), a bone morphogenetic protein (BMP) antagonist we detected by analysis of the chick cranial mesoderm. Our analysis shows that, before neural crest cell exit from the hindbrain, ","McLennan R, Bailey CM, Schumacher LJ, Teddy JM, Morrison JA, Kasemeier-Kulesa JC, Wolfe LA, Gogol MM, Baker RE, Maini PK, Kulesa PM, ",The Journal of cell biology,https://www.ncbi.nlm.nih.gov/pubmed/28811280,DAN (NBL1) Promotes Collective Neural Crest Migration by Restraining Uncontrolled Invasion,2017,Kulesa PM,McLennan R,Kulesa,Gogol MM,5,CompBio
238,219,"
    

    
      Mutations that affect myelodysplasia/myeloid leukemia factor (MLF) proteins are associated with leukemia and several other cancers. However, with no strong homology to other proteins of known function, the role of MLF proteins in the cell has remained elusive. Here, we describe a proteomics approach that identifies MLF as a member of a nuclear chaperone complex containing a DnaJ protein, BCL2-associated anthanogene 2, and Hsc70. This complex associates with chromatin and regulates the expression of target genes. The MLF complex is bound to sites of nucleosome depletion and sites containing active chromatin marks (e.g., H3K4me3 and H3K4me1). Hence, MLF binding is enriched at promoters and enhancers. Additionally, the MLF-chaperone complex functions to regulate transcription factor stability, including the RUNX transcription factor involved in hematopoiesis. Although Hsc70 and other co-chaperones have been shown to play a role in nuclear translocation of a variety of proteins including transcription factors, our findings suggest that MLF and the associated co-chaperones play a direct role in modulating gene transcription.
    

    
  ","Dyer JO, Dutta A, Gogol MM, Weake VM, Dialynas G, Wu X, Seidel CW, Zhang Y, Florens L, Washburn MP, Abmayr SM, Workman JL, ",Journal of molecular biology,https://www.ncbi.nlm.nih.gov/pubmed/27984043,Myeloid Leukemia Factor Acts in a Chaperone Complex to Regulate Transcription Factor Stability and Gene Expression,2017,Workman JL,Dyer JO,Workman,Gogol MM,5,CompBio
239,230,"
    

    
      Piwi family protein Aubergine (Aub) maintains genome integrity in late germ cells of the Drosophila ovary through Piwi-associated RNA-mediated repression of transposon activities. Although it is highly expressed in germline stem cells (GSCs) and early progeny, it remains unclear whether it plays any roles in early GSC lineage development. Here we report that Aub promotes GSC self-renewal and GSC progeny differentiation. RNA-iCLIP results show that Aub binds the mRNAs encoding self-renewal and differentiation factors in cultured GSCs. Aub controls GSC self-renewal by preventing DNA-damage-induced Chk2 activation and by translationally controlling the expression of self-renewal factors. It promotes GSC progeny differentiation by translationally controlling the expression of differentiation factors, including Bam. Therefore, this study reveals a function of Aub in GSCs and their progeny, which promotes translation of self-renewal and differentiation factors by directly binding to its target mRNAs and interacting with translational initiation factors.
    

    
  ","Ma X, Zhu X, Han Y, Story B, Do T, Song X, Wang S, Zhang Y, Blanchette M, Gogol MM, Hall K, Peak A, Perera AG, Xie T, ",Developmental cell,https://www.ncbi.nlm.nih.gov/pubmed/28441530,Aubergine Controls Germline Stem Cell Self-Renewal and Progeny Differentiation via Distinct Mechanisms,2017,Xie T,Ma X,Xie,Gogol MM,5,CompBio
240,241,"
    

    
      The 12-subunit Swi/Snf chromatin remodeling complex is conserved from yeast to humans. It functions to alter nucleosome positions by either sliding nucleosomes on DNA or evicting histones. Interestingly, 20% of all human cancers carry mutations in subunits of the Swi/Snf complex. Many of these mutations cause protein instability and loss, resulting in partial Swi/Snf complexes. Although several studies have shown that histone acetylation and activator-dependent recruitment of Swi/Snf regulate its function, it is less well understood how subunits regulate stability and function of the complex. Using functional proteomic and genomic approaches, we have assembled the network architecture of yeast Swi/Snf. In addition, we find that subunits of the Swi/Snf complex regulate occupancy of the catalytic subunit Snf2, thereby modulating gene transcription. Our findings have direct bearing on how cancer-causing mutations in orthologous subunits of human Swi/Snf may lead to aberrant regulation of gene expression by this complex.
    

    
  ","Dutta A, Sardiu M, Gogol MM, Gilmore J, Zhang D, Florens L, Abmayr SM, Washburn MP, Workman JL, ",Cell reports,https://www.ncbi.nlm.nih.gov/pubmed/28249159,Composition and Function of Mutant Swi/Snf Complexes,2017,Workman JL,Dutta A,Workman,Gogol MM,5,CompBio
241,290,"
    

    
      Transplantation of hematopoietic stem cells (HSCs) from human umbilical cord blood (hUCB) holds great promise for treating a broad spectrum of hematological disorders including cancer. However, the limited number of HSCs in a single hUCB unit restricts its widespread use. Although extensive efforts have led to multiple methods for ex vivo expansion of human HSCs by targeting single molecules or pathways, it remains unknown whether it is possible to simultaneously manipulate the large number of targets essential for stem cell self-renewal. Recent studies indicate that N","Li Z, Qian P, Shao W, Shi H, He XC, Gogol MM, Yu Z, Wang Y, Qi M, Zhu Y, Perry JM, Zhang K, Tao F, Zhou K, Hu D, Han Y, Zhao C, Alexander R, Xu H, Chen S, Peak A, Hall K, Peterson M, Perera AG, Haug JS, Parmely T, Li H, Shen B, Zeitlinger J, He C, Li L, ",Cell research,https://www.ncbi.nlm.nih.gov/pubmed/30065315,Suppression of M 6 A Reader Ythdf2 Promotes Hematopoietic Stem Cell Expansion,2018,Li L,Li Z,Li,Gogol MM,5,CompBio
242,296,"
    

    
      Metabolic disorder has been suggested to underlie Alzheimer's disease (AD). However, the decisive molecular linkages remain unclear. We discovered that human Molybdopterin Synthase Associating Complex, MPTAC, promotes sulfur amino acid catabolism to prevent oxidative damage from excess sulfur amino acids, which, in turn, advances fatty acid oxidation and acetyl coenzyme A (acetyl-CoA) synthesis. The association of MPTAC with Protein arginine (R) Methyltransferase 5 (PRMT5) complex and small nuclear ribonucleoprotein (SNRP) splicing factors enables SNRPs to sense metabolic states through their methylation. This promotes the splicing fidelity of amyloid precursor protein (APP) pre-mRNA and proper APP fragmentation, abnormalities of which have been observed in the platelets of AD patients. The functions of MPTAC are crucial to maintain expression of drebrin 1, which is required for synaptic plasticity, through prevention from oxidative damage. Thus, adjustment of sulfur amino acid catabolism by MPTAC prevents events that occur early in the onset of AD.
    

    
  ","Suganuma T, Swanson SK, Gogol MM, Garrett TJ, Conkright-Fincham J, Florens L, Washburn MP, Workman JL, ",Cell reports,https://www.ncbi.nlm.nih.gov/pubmed/30089268,MPTAC Determines APP Fragmentation via Sensing Sulfur Amino Acid Catabolism,2018,Workman JL,Suganuma T,Workman,Gogol MM,5,CompBio
243,304,"
    

    
      Upon nutritional stress, the metabolic status of cells is changed by nutrient signaling pathways to ensure survival. Altered metabolism by nutrient signaling pathways has been suggested to influence cellular lifespan. However, it remains unclear how chromatin regulation is involved in this process. Here, we found that histone H3 threonine 11 phosphorylation (H3pT11) functions as a marker for nutritional stress and aging. Sch9 and CK2 kinases cooperatively regulate H3pT11 under stress conditions. Importantly, H3pT11 defective mutants prolonged chronological lifespan (CLS) by altering nutritional stress responses. Thus, the phosphorylation of H3T11 by Sch9 and CK2 links a nutritional stress response to chromatin in the regulation of CLS.
    

    
  ","Oh S, Suganuma T, Gogol MM, Workman JL, ",eLife,https://www.ncbi.nlm.nih.gov/pubmed/29938647,Histone H3 Threonine 11 Phosphorylation by Sch9 and CK2 Regulates Chronological Lifespan by Controlling the Nutritional Stress Response,2018,Workman JL,Oh S,Workman,Gogol MM,5,CompBio
244,313,"
    

    
      Hox genes modulate the properties of hematopoietic stem cells (HSCs) and reacquired Hox expression in progenitors contributes to leukemogenesis. Here, our transcriptome and DNA methylome analyses revealed that Hoxb cluster and retinoid signaling genes are predominantly enriched in LT-HSCs, and this coordinate regulation of Hoxb expression is mediated by a retinoid-dependent cis-regulatory element, distal element RARE (DERARE). Deletion of the DERARE reduced Hoxb expression, resulting in changes to many downstream signaling pathways (e.g., non-canonical Wnt signaling) and loss of HSC self-renewal and reconstitution capacity. DNA methyltransferases mediate DNA methylation on the DERARE, leading to reduced Hoxb cluster expression. Acute myeloid leukemia patients with DNMT3A mutations exhibit DERARE hypomethylation, elevated HOXB expression, and adverse outcomes. CRISPR-Cas9-mediated specific DNA methylation at DERARE attenuated HOXB expression and alleviated leukemogenesis. Collectively, these findings demonstrate pivotal roles for retinoid signaling and the DERARE in maintaining HSCs and preventing leukemogenesis by coordinate regulation of Hoxb genes.
    

    
  ","Qian P, De Kumar B, He XC, Nolte C, Gogol MM, Ahn Y, Chen S, Li Z, Xu H, Perry JM, Hu D, Tao F, Zhao M, Han Y, Hall K, Peak A, Paulson A, Zhao C, Venkatraman A, Box AC, Perera AG, Haug JS, Parmely T, Li H, Krumlauf R, Li L, ",Cell stem cell,https://www.ncbi.nlm.nih.gov/pubmed/29727682,Retinoid-Sensitive Epigenetic Regulation of the Hoxb Cluster Maintains Normal Hematopoiesis and Inhibits Leukemogenesis,2018,Li L,Qian P,Li,Gogol MM,5,CompBio
245,48,"
    

    
      Elongin A performs dual functions in cells as a component of RNA polymerase II (Pol II) transcription elongation factor Elongin and as the substrate recognition subunit of a Cullin-RING E3 ubiquitin ligase that has been shown to target Pol II stalled at sites of DNA damage. Here we investigate the mechanism(s) governing conversion of the Elongin complex from its elongation factor to its ubiquitin ligase form. We report the discovery that assembly of the Elongin A ubiquitin ligase is a tightly regulated process. In unstressed cells, Elongin A is predominately present as part of Pol II elongation factor Elongin. Assembly of Elongin A into the ubiquitin ligase is strongly induced by genotoxic stress; by transcriptional stresses that lead to accumulation of stalled Pol II; and by other stimuli, including endoplasmic reticulum and nutrient stress and retinoic acid signaling, that activate Elongin A-dependent transcription. Taken together, our findings shed new light on mechanisms that control the Elongin A ubiquitin ligase and suggest that it may play a role in Elongin A-dependent transcription. 
    

    
  ","Weems JC, Slaughter BD, Unruh JR, Hall SM, McLaird MB, Gilmore JM, Washburn MP, Florens L, Yasukawa T, Aso T, Conaway JW, Conaway RC, ",The Journal of biological chemistry,http://www.ncbi.nlm.nih.gov/pubmed/25878247,Assembly of the Elongin A Ubiquitin Ligase Is Regulated by Genotoxic and Other Stresses,2015,Conaway RC,Weems JC,Conaway,Gilmore JM,11,Proteomics
246,72,"
    

    
      The study of conserved protein interaction networks seeks to better understand the evolution and regulation of protein interactions. Here, we present a quantitative proteomic analysis of 18 orthologous baits from three distinct chromatin-remodeling complexes in Saccharomyces cerevisiae and Homo sapiens. We demonstrate that abundance levels of orthologous proteins correlate strongly between the two organisms and both networks have highly similar topologies. We therefore used the protein abundances in one species to cross-predict missing protein abundance levels in the other species. Lastly, we identified a novel conserved low-abundance subnetwork further demonstrating the value of quantitative analysis of networks. 
    

    
  ","Sardiu ME, Gilmore JM, Groppe BD, Herman D, Ramisetty SR, Cai Y, Jin J, Conaway RC, Conaway JW, Florens L, Washburn MP, ",EMBO reports,http://www.ncbi.nlm.nih.gov/pubmed/25427557,Conserved Abundance and Topological Features in Chromatin-Remodeling Protein Interaction Networks,2015,Washburn MP,Sardiu ME,Washburn,Gilmore JM,11,Proteomics
247,145,"
    

    
      Proteins that respond to DNA damage play critical roles in normal and diseased states in human biology. Studies have suggested that the S. cerevisiae protein CMR1/YDL156w is associated with histones and is possibly associated with DNA repair and replication processes. Through a quantitative proteomic analysis of affinity purifications here we show that the human homologue of this protein, WDR76, shares multiple protein associations with the histones H2A, H2B, and H4. Furthermore, our quantitative proteomic analysis of WDR76 associated proteins demonstrated links to proteins in the DNA damage response like PARP1 and XRCC5 and heterochromatin related proteins like CBX1, CBX3, and CBX5. Co-immunoprecipitation studies validated these interactions. Next, quantitative imaging studies demonstrated that WDR76 was recruited to laser induced DNA damage immediately after induction, and we compared the recruitment of WDR76 to laser induced DNA damage to known DNA damage proteins like PARP1, XRCC5, and RPA1. In addition, WDR76 co-localizes to puncta with the heterochromatin proteins CBX1 and CBX5, which are also recruited to DNA damage but much less intensely than WDR76. This work demonstrates the chromatin and DNA damage protein associations of WDR76 and demonstrates the rapid response of WDR76 to laser induced DNA damage. 
    

    
  ","Gilmore JM, Sardiu ME, Groppe BD, Thornton JL, Liu X, Dayebgadoh G, Banks CA, Slaughter BD, Unruh JR, Workman JL, Florens L, Washburn MP, ",PloS one,http://www.ncbi.nlm.nih.gov/pubmed/27248496,WDR76 Co-Localizes With Heterochromatin Related Proteins and Rapidly Responds to DNA Damage,2016,Washburn MP,Gilmore JM,Washburn,Gilmore JM,11,Proteomics
248,239,"
    

    
      Biological networks consist of functional modules, however detecting and characterizing such modules in networks remains challenging. Perturbing networks is one strategy for identifying modules. Here we used an advanced mathematical approach named topological data analysis (TDA) to interrogate two perturbed networks. In one, we disrupted the S. cerevisiae INO80 protein interaction network by isolating complexes after protein complex components were deleted from the genome. In the second, we reanalyzed previously published data demonstrating the disruption of the human Sin3 network with a histone deacetylase inhibitor. Here we show that disrupted networks contained topological network modules (TNMs) with shared properties that mapped onto distinct locations in networks. We define TMNs as proteins that occupy close network positions depending on their coordinates in a topological space. TNMs provide new insight into networks by capturing proteins from different categories including proteins within a complex, proteins with shared biological functions, and proteins disrupted across networks.
    

    
  ","Sardiu ME, Gilmore JM, Groppe B, Florens L, Washburn MP, ",Scientific reports,https://www.ncbi.nlm.nih.gov/pubmed/28272416,Identification of Topological Network Modules in Perturbed Protein Interaction Networks,2017,Washburn MP,Sardiu ME,Washburn,Gilmore JM,11,Proteomics
249,426,"
    

    
      It remains a significant challenge to define individual protein associations within networks where an individual protein can directly interact with other proteins and/or be part of large complexes, which contain functional modules. Here we demonstrate the topological scoring (TopS) algorithm for the analysis of quantitative proteomic datasets from affinity purifications. Data is analyzed in a parallel fashion where a prey protein is scored in an individual affinity purification by aggregating information from the entire dataset. Topological scores span a broad range of values indicating the enrichment of an individual protein in every bait protein purification. TopS is applied to interaction networks derived from human DNA repair proteins and yeast chromatin remodeling complexes. TopS highlights potential direct protein interactions and modules within complexes. TopS is a rapid method for the efficient and informative computational analysis of datasets, is complementary to existing analysis pipelines, and provides important insights into protein interaction networks.
    

    
  ","Sardiu ME, Gilmore JM, Groppe BD, Dutta A, Florens L, Washburn MP, ",Nature communications,https://www.ncbi.nlm.nih.gov/pubmed/30850613,Topological Scoring of Protein Interaction Networks,2019,Washburn MP,Sardiu ME,Washburn,Gilmore JM,11,Proteomics
250,72,"
    

    
      The study of conserved protein interaction networks seeks to better understand the evolution and regulation of protein interactions. Here, we present a quantitative proteomic analysis of 18 orthologous baits from three distinct chromatin-remodeling complexes in Saccharomyces cerevisiae and Homo sapiens. We demonstrate that abundance levels of orthologous proteins correlate strongly between the two organisms and both networks have highly similar topologies. We therefore used the protein abundances in one species to cross-predict missing protein abundance levels in the other species. Lastly, we identified a novel conserved low-abundance subnetwork further demonstrating the value of quantitative analysis of networks. 
    

    
  ","Sardiu ME, Gilmore JM, Groppe BD, Herman D, Ramisetty SR, Cai Y, Jin J, Conaway RC, Conaway JW, Florens L, Washburn MP, ",EMBO reports,http://www.ncbi.nlm.nih.gov/pubmed/25427557,Conserved Abundance and Topological Features in Chromatin-Remodeling Protein Interaction Networks,2015,Washburn MP,Sardiu ME,Washburn,Sardiu ME,11,Proteomics
251,145,"
    

    
      Proteins that respond to DNA damage play critical roles in normal and diseased states in human biology. Studies have suggested that the S. cerevisiae protein CMR1/YDL156w is associated with histones and is possibly associated with DNA repair and replication processes. Through a quantitative proteomic analysis of affinity purifications here we show that the human homologue of this protein, WDR76, shares multiple protein associations with the histones H2A, H2B, and H4. Furthermore, our quantitative proteomic analysis of WDR76 associated proteins demonstrated links to proteins in the DNA damage response like PARP1 and XRCC5 and heterochromatin related proteins like CBX1, CBX3, and CBX5. Co-immunoprecipitation studies validated these interactions. Next, quantitative imaging studies demonstrated that WDR76 was recruited to laser induced DNA damage immediately after induction, and we compared the recruitment of WDR76 to laser induced DNA damage to known DNA damage proteins like PARP1, XRCC5, and RPA1. In addition, WDR76 co-localizes to puncta with the heterochromatin proteins CBX1 and CBX5, which are also recruited to DNA damage but much less intensely than WDR76. This work demonstrates the chromatin and DNA damage protein associations of WDR76 and demonstrates the rapid response of WDR76 to laser induced DNA damage. 
    

    
  ","Gilmore JM, Sardiu ME, Groppe BD, Thornton JL, Liu X, Dayebgadoh G, Banks CA, Slaughter BD, Unruh JR, Workman JL, Florens L, Washburn MP, ",PloS one,http://www.ncbi.nlm.nih.gov/pubmed/27248496,WDR76 Co-Localizes With Heterochromatin Related Proteins and Rapidly Responds to DNA Damage,2016,Washburn MP,Gilmore JM,Washburn,Sardiu ME,11,Proteomics
252,239,"
    

    
      Biological networks consist of functional modules, however detecting and characterizing such modules in networks remains challenging. Perturbing networks is one strategy for identifying modules. Here we used an advanced mathematical approach named topological data analysis (TDA) to interrogate two perturbed networks. In one, we disrupted the S. cerevisiae INO80 protein interaction network by isolating complexes after protein complex components were deleted from the genome. In the second, we reanalyzed previously published data demonstrating the disruption of the human Sin3 network with a histone deacetylase inhibitor. Here we show that disrupted networks contained topological network modules (TNMs) with shared properties that mapped onto distinct locations in networks. We define TMNs as proteins that occupy close network positions depending on their coordinates in a topological space. TNMs provide new insight into networks by capturing proteins from different categories including proteins within a complex, proteins with shared biological functions, and proteins disrupted across networks.
    

    
  ","Sardiu ME, Gilmore JM, Groppe B, Florens L, Washburn MP, ",Scientific reports,https://www.ncbi.nlm.nih.gov/pubmed/28272416,Identification of Topological Network Modules in Perturbed Protein Interaction Networks,2017,Washburn MP,Sardiu ME,Washburn,Sardiu ME,11,Proteomics
253,384,"
    

    
      A hub protein in protein interaction networks will typically have a large number of diverse interactions. Determining the core interactions and the function of such a hub protein remains a significant challenge in the study of networks. Proteins with WD40 repeats represent a large class of proteins that can be hub proteins. WDR76 is a poorly characterized WD40 repeat protein with possible involvement in DNA damage repair, cell-cycle progression, apoptosis, gene expression regulation, and protein quality control. WDR76 has a large and diverse interaction network that has made its study challenging. Here we rigorously carry out a series of affinity purification coupled to mass spectrometry (AP-MS) analyses to map out the WDR76 interactome through different biochemical conditions. We apply AP-MS analysis coupled to size-exclusion chromatography to resolve WDR76-based protein complexes. Furthermore, we also show that WDR76 interacts with the CCT complex via its WD40 repeat domain and with DNA-PK-KU, PARP1, GAN, SIRT1, and histones outside of the WD40 domain. An evaluation of the stability of WDR76 interactions led to focused and streamlined reciprocal analyses that validate the interactions with GAN and SIRT1. Overall, the approaches used to study WDR76 would be valuable to study other proteins containing WD40 repeat domains, which are conserved in a large number of proteins in many organisms.
    

    
  ","Dayebgadoh G, Sardiu ME, Florens L, Washburn MP, ",Journal of proteome research,https://www.ncbi.nlm.nih.gov/pubmed/31353912,Biochemical Reduction of the Topology of the Diverse WDR76 Protein Interactome,2019,Washburn MP,Dayebgadoh G,Washburn,Sardiu ME,11,Proteomics
254,385,"
    

    
      Detecting subnetworks in large networks is of great interest. Recently, we developed a topological score framework for the analysis of protein interaction networks and implemented it as a web application, called TopS. Given a multivariate data presented as a matrix, TopS generates topological scores between any column and row in the matrix aiming to identify overwhelming preference interactions. This information can be further used into visualization tools such as clusters and networks to investigate how networks benefit from these interactions. We present a web tool called TopS that aims to have an intuitive user interface. Users can upload data from a simple delimited CSV file that can be created in a spreadsheet program. As an output, user is provided with a scoring matrix as tab-delimited file that can be interchanged with other software, heatmap and clustering figures in pdf format. Here we demonstrate the current capabilities of TopS using an existing dataset generated for the study of the human Sin3 chromatin remodeling complex.
    

    
  ","Sardiu ME, Florens L, Washburn MP, ","Methods (San Diego, Calif.)",https://www.ncbi.nlm.nih.gov/pubmed/31476375,Generating Topological Protein Interaction Scores and Data Visualization With TopS,2019,Washburn MP,Sardiu ME,Washburn,Sardiu ME,11,Proteomics
255,426,"
    

    
      It remains a significant challenge to define individual protein associations within networks where an individual protein can directly interact with other proteins and/or be part of large complexes, which contain functional modules. Here we demonstrate the topological scoring (TopS) algorithm for the analysis of quantitative proteomic datasets from affinity purifications. Data is analyzed in a parallel fashion where a prey protein is scored in an individual affinity purification by aggregating information from the entire dataset. Topological scores span a broad range of values indicating the enrichment of an individual protein in every bait protein purification. TopS is applied to interaction networks derived from human DNA repair proteins and yeast chromatin remodeling complexes. TopS highlights potential direct protein interactions and modules within complexes. TopS is a rapid method for the efficient and informative computational analysis of datasets, is complementary to existing analysis pipelines, and provides important insights into protein interaction networks.
    

    
  ","Sardiu ME, Gilmore JM, Groppe BD, Dutta A, Florens L, Washburn MP, ",Nature communications,https://www.ncbi.nlm.nih.gov/pubmed/30850613,Topological Scoring of Protein Interaction Networks,2019,Washburn MP,Sardiu ME,Washburn,Sardiu ME,11,Proteomics
256,473,"
    

    
      Despite the continued analysis of HDAC inhibitors in clinical trials, the heterogeneous nature of the protein complexes they target limits our understanding of the beneficial and off-target effects associated with their application. Among the many HDAC protein complexes found within the cell, Sin3 complexes are conserved from yeast to humans and likely play important roles as regulators of transcriptional activity. The presence of two Sin3 paralogs in humans, SIN3A and SIN3B, may result in a heterogeneous population of Sin3 complexes and contributes to our poor understanding of the functional attributes of these complexes. Here, we profile the interaction networks of SIN3A and SIN3B to gain insight into complex composition and organization. In accordance with existing data, we show that Sin3 paralog identity influences complex composition. Additionally, chemical crosslinking mass spectrometry identifies domains that mediate interactions between Sin3 proteins and binding partners. The characterization of rare SIN3B proteoforms provides additional evidence for the existence of conserved and divergent elements within human Sin3 proteins. Together, these findings shed light on both the shared and divergent properties of human Sin3 proteins and highlight the heterogeneous nature of the complexes they organize.
    

    
  ","Adams MK, Banks CAS, Thornton JL, Kempf C, Zhang Y, Miah S, Hao Y, Sardiu ME, Killer M, Hattem G, Murray A, Katt M, Florens LA, Washburn MP, ",Molecular & cellular proteomics : MCP,https://pubmed.ncbi.nlm.nih.gov/32467258/,Differential Complex Formation via Paralogs in the Human Sin3 Protein Interaction Network,2020,Washburn MP,Adams MK,Washburn,Sardiu ME,11,Proteomics
257,114,"
    

    
      How a transient experience creates an enduring yet dynamic memory remains an unresolved issue in studies of memory. Experience-dependent aggregation of the RNA-binding protein CPEB/Orb2 is one of the candidate mechanisms of memory maintenance. Here, using tools that allow rapid and reversible inactivation of Orb2 protein in neurons, we find that Orb2 activity is required for encoding and recall of memory. From a screen, we have identified a DNA-J family chaperone, JJJ2, which facilitates Orb2 aggregation, and ectopic expression of JJJ2 enhances the animal's capacity to form long-term memory. Finally, we have developed tools to visualize training-dependent aggregation of Orb2. We find that aggregated Orb2 in a subset of mushroom body neurons can serve as a ""molecular signature"" of memory and predict memory strength. Our data indicate that self-sustaining aggregates of Orb2 may serve as a physical substrate of memory and provide a molecular basis for the perduring yet malleable nature of memory.
    

    
  ","Li L, Sanchez CP, Slaughter BD, Zhao Y, Khan MR, Unruh JR, Rubinstein BY, Si K, ",Current biology : CB,https://www.ncbi.nlm.nih.gov/pubmed/27818176,A Putative Biochemical Engram of Long-Term Memory,2016,Si K,Li L,Si,Rubinstein BY,4,AI and Genomics
258,195,"
    

    
      The kinetochore is a large, evolutionarily conserved protein structure that connects chromosomes with microtubules. During chromosome segregation, outer kinetochore components track depolymerizing ends of microtubules to facilitate the separation of chromosomes into two cells. In budding yeast, each chromosome has a point centromere upon which a single kinetochore is built, which attaches to a single microtubule. This defined architecture facilitates quantitative examination of kinetochores during the cell cycle. Using three independent measures-calibrated imaging, FRAP, and photoconversion-we find that the Dam1 submodule is unchanged during anaphase, whereas MIND and Ndc80 submodules add copies to form an ""anaphase configuration"" kinetochore. Microtubule depolymerization and kinesin-related motors contribute to copy addition. Mathematical simulations indicate that the addition of microtubule attachments could facilitate tracking during rapid microtubule depolymerization. We speculate that the minimal kinetochore configuration, which exists from G1 through metaphase, allows for correction of misattachments. Our study provides insight into dynamics and plasticity of the kinetochore structure during chromosome segregation in living cells.
    

    
  ","Dhatchinamoorthy K, Shivaraju M, Lange JJ, Rubinstein BY, Unruh JR, Slaughter BD, Gerton JL, ",The Journal of cell biology,https://www.ncbi.nlm.nih.gov/pubmed/28939613,Structural Plasticity of the Living Kinetochore,2017,Gerton JL,Dhatchinamoorthy K,Gerton,Rubinstein BY,4,AI and Genomics
259,502,"
    

    
      Loss of heterozygosity through inbreeding or mitotic errors leads to reductions in progeny survival and fertility. Loss of heterozygosity is particularly exacerbated in geographically isolated populations, which are prone to inbreeding depression and faster rates of extinction. The regenerative capacities of the hermaphroditic biotype of the planarian Schmidtea mediterranea allowed us to perform a systematic genetic test of Mendelian segregation and study the loss of heterozygosity in the Spiralian superclade in general and planarians in particular. We discovered that ~300 Mb (~37.5%) of the genome retains heterozygosity even after ten generations of inbreeding, and show that these chromosomal regions have low diversity and recombination rates in wild populations. Our genetic and genomic analyses establish S. mediterranea as a genetically tractable system. The research also opens the door to study the evolutionary basis of non-Mendelian mechanisms, the adaptive advantages of chromosome structural heterozygotes and their potential relationship to the robust regenerative capacities of planarians.
    

    
  ","Guo L, Zhang S, Rubinstein BY, Ross E, Alvarado AS, ",Nature ecology & evolution,https://www.ncbi.nlm.nih.gov/pubmed/28812561,Widespread Maintenance of Genome Heterozygosity in Schmidtea Mediterranea,2016,Sánchez Alvarado A,Guo L,Sánchez,Rubinstein BY,4,AI and Genomics
260,119,"
    

    
      Understanding the protein composition of the inner nuclear membrane (INM) is fundamental to elucidating its role in normal nuclear function and in disease; however, few tools exist to examine the INM in living cells, and the INM-specific proteome remains poorly characterized. Here, we adapted split green fluorescent protein (split-GFP) to systematically localize known and predicted integral membrane proteins in Saccharomyces cerevisiae to the INM as opposed to the outer nuclear membrane. Our data suggest that components of the endoplasmic reticulum (ER) as well as other organelles are able to access the INM, particularly if they contain a small extraluminal domain. By pairing split-GFP with fluorescence correlation spectroscopy, we compared the composition of complexes at the INM and ER, finding that at least one is unique: Sbh2, but not Sbh1, has access to the INM. Collectively, our work provides a comprehensive analysis of transmembrane protein localization to the INM and paves the way for further research into INM composition and function.
    

    
  ","Smoyer CJ, Katta SS, Gardner JM, Stoltz L, McCroskey S, Bradford WD, McClain M, Smith SE, Slaughter BD, Unruh JR, Jaspersen SL, ",The Journal of cell biology,https://www.ncbi.nlm.nih.gov/pubmed/27831485,Analysis of Membrane Proteins Localizing to the Inner Nuclear Envelope in Living Cells,2016,Jaspersen SL,Smoyer CJ,Jaspersen,McCroskey S,5,Automation
261,134,"
    

    
      The budding yeast E3 SUMO ligase Mms21, also known as Nse2, is a component of the Smc5/6 complex, which regulates sister chromatid cohesion, DNA replication, and repair. Our study shows that the mms21RINGΔ mutant exhibits (1) reduced ribosomal RNA production; (2) nuclear accumulation of ribosomal proteins; (3) elevated Gcn4 translation, indicating translational stress; and (4) upregulation of Gcn4 targets. Genes involved in ribosome biogenesis and translation are downregulated in the mms21RINGΔ mutant. We identified RPL19A as a novel genetic suppressor of the mms21RINGΔ mutant. Deletion of RPL19A partially suppresses growth defects in both smc5-6 and mms21RINGΔ mutants as well as nuclear accumulation of ribosome subunits in the mms21RINGΔ mutant. Deletion of a previously identified strong suppressor, MPH1, rescues both the accumulation of ribosome subunits and translational stress. This study suggests that the Smc5/6 complex supports nucleolar function.
    

    
  ","Kim DH, Harris B, Wang F, Seidel CW, McCroskey S, Gerton JL, ",Genetics,http://www.ncbi.nlm.nih.gov/pubmed/27510371,Mms21 SUMO Ligase Activity Promotes Nucleolar Function in Saccharomyces Cerevisiae,2016,Gerton JL,Kim DH,Gerton,McCroskey S,5,Automation
262,423,"
    

    
      Inner nuclear membrane (INM) protein composition regulates nuclear function, affecting processes such as gene expression, chromosome organization, nuclear shape, and stability. Mechanisms that drive changes in the INM proteome are poorly understood, in part because it is difficult to definitively assay INM composition rigorously and systematically. Using a split-GFP complementation system to detect INM access, we examined the distribution of all C-terminally tagged ","Smoyer CJ, Smith SE, Gardner JM, McCroskey S, Unruh JR, Jaspersen SL, ",Genetics,https://www.ncbi.nlm.nih.gov/pubmed/30709848,Distribution of Proteins at the Inner Nuclear Membrane Is Regulated by the Asi1 E3 Ligase in Saccharomyces cerevisiae,2019,Jaspersen SL,Smoyer CJ,Jaspersen,McCroskey S,5,Automation
